5080,耖,10,chao4,chao410
5081,耗,10,hao4,hao410
5082,耙,10,pa2,pa210
5083,艳,10,yan4,yan410
5084,栔,10,qi4,qi410
5085,洯,10,qie4,qie410
5086,挈,10,qie4,qie410
5087,恝,10,jia2,jia210
5088,泰,10,tai4,tai410
5089,秦,10,qin2,qin210
5090,珡,10,qin2,qin210
5091,珪,10,gui1,gui110
5092,珯,10,zzzzzz5,zzzzzz599
5093,珥,10,er3,er310
5094,珙,10,gong3,gong310
5095,珬,10,xu4,xu410
5096,珛,10,xiu4,xiu410
5097,珔,10,jian4,jian410
5098,顼,10,xu1,xu110
5099,珹,10,cheng2,cheng210
5100,琊,10,ya2,ya210
5101,玼,10,ci3,ci310
5102,珖,10,guang1,guang110
5103,珰,10,dang1,dang110
5104,郬,10,qing1,qing110
5105,珚,10,yan1,yan110
5106,珠,10,zhu1,zhu110
5107,珤,10,bao3,bao310
5108,珗,10,xian1,xian110
5109,珽,10,ting3,ting310
5110,珦,10,xiang2,xiang210
5111,珩,10,heng2,heng210
5112,珘,10,zhou1,zhou110
5113,珨,10,xia2,xia210
5114,珧,10,yao2,yao210
5115,珮,10,pei4,pei410
5116,珟,10,su4,su410
5117,珣,10,xun2,xun210
5118,珞,10,luo4,luo410
5119,琤,12,cheng1,cheng112
5120,珓,10,jiao4,jiao410
5121,珫,10,chong1,chong110
5122,珜,10,yang2,yang210
5123,班,10,ban1,ban110
5124,珱,10,ying1,ying110
5125,珲,10,hun2,hun210
5126,珒,10,jin1,jin110
5127,珢,10,ken4,ken410
5128,敖,10,ao2,ao210
5129,珕,10,li4,li410
5130,珝,10,xu3,xu310
5131,素,10,su4,su410
5132,冓,10,gou4,gou410
5133,匿,10,ni4,ni410
5134,祘,10,suan4,suan410
5135,唜,10,zzzzzz5,zzzzzz599
5136,栞,10,kan1,kan110
5137,蚕,10,can2,can210
5138,顽,10,wan2,wan210
5139,盏,10,zhan3,zhan310
5140,匪,10,fei3,fei310
5141,挵,10,long4,long410
5142,髟,10,biao1,biao110
5143,镹,11,jiu3,jiu311
5144,捇,10,huo4,huo410
5145,恚,10,hui4,hui410
5146,埖,10,zzzzzz5,zzzzzz599
5147,捞,10,lao1,lao110
5148,栽,10,zai1,zai110
5149,捄,10,jiu4,jiu410
5150,挬,10,bo2,bo210
5151,捙,10,yi4,yi410
5152,埔,10,pu3,pu310
5153,捕,10,bu3,bu310
5154,埂,10,geng3,geng310
5155,挭,10,geng3,geng310
5156,捒,10,shu4,shu410
5157,捂,10,wu3,wu310
5158,馬,10,ma3,ma310
5159,振,10,zhen4,zhen410
5160,埉,10,jia2,jia210
5161,挾,10,xie2,xie210
5162,载,10,zai3,zai310
5163,挳,10,keng1,keng110
5164,埗,10,bu4,bu410
5165,捗,10,bu4,bu410
5166,赶,10,gan3,gan310
5167,赸,10,shan4,shan410
5168,起,10,qi3,qi310
5169,枽,10,sang1,sang110
5170,盐,10,yan2,yan210
5171,捎,10,shao1,shao110
5172,垾,10,han4,han410
5173,捍,10,han4,han410
5174,埕,10,cheng2,cheng210
5175,挰,10,cheng2,cheng210
5176,捏,10,nie1,nie110
5177,埘,10,shi2,shi210
5178,垻,10,ba4,ba410
5179,貢,10,gong4,gong410
5180,垷,10,xian4,xian410
5181,挸,10,jian3,jian310
5182,捑,10,she4,she410
5183,埋,10,mai2,mai210
5184,捚,10,zhai1,zhai110
5185,捜,10,sou1,sou110
5186,捉,10,zhuo1,zhuo110
5187,捆,10,kun3,kun310
5188,埍,10,xuan4,xuan410
5189,捐,10,juan1,juan110
5190,埙,10,xun1,xun110
5191,埚,10,guo1,guo110
5192,损,10,sun3,sun310
5193,欯,10,xi2,xi210
5194,袁,10,yuan2,yuan210
5195,挹,10,yi4,yi410
5196,捌,10,ba1,ba110
5197,埁,10,cen2,cen210
5198,埛,10,jiong1,jiong110
5199,捁,10,jiao3,jiao310
5200,挿,10,cha1,cha110
5201,耊,10,die2,die210
5202,挴,10,mei3,mei310
5203,捠,10,bang1,bang110
5204,都,10,dou1,dou110
5205,埑,10,zhe2,zhe210
5206,哲,10,zhe2,zhe210
5207,逝,10,shi4,shi410
5208,娎,10,xie4,xie410
5209,耆,10,qi2,qi210
5210,耄,10,mao4,mao410
5211,捈,10,tu2,tu210
5212,勎,10,lu4,lu410
5213,捡,10,jian3,jian310
5214,挩,10,tuo1,tuo110
5215,挫,10,cuo4,cuo410
5216,埒,10,lie4,lie410
5217,埓,10,lie4,lie410
5218,捋,10,lv3,lv310
5219,垺,10,pei1,pei110
5220,捊,10,pou2,pou210
5221,挼,10,nuo4,nuo410
5222,换,10,huan4,huan410
5223,挽,10,wan3,wan310
5224,埆,10,que4,que410
5225,捔,10,jue2,jue210
5226,埄,10,peng2,peng210
5227,捀,10,feng1,feng110
5228,贽,10,zhi4,zhi410
5229,挚,10,zhi4,zhi410
5230,热,10,re4,re410
5231,恐,10,kong3,kong310
5232,捣,10,dao3,dao310
5233,垿,10,xu4,xu410
5234,垶,10,xing1,xing110
5235,捝,10,tuo1,tuo110
5236,烖,10,zai1,zai110
5237,挮,10,ti3,ti310
5238,挱,10,suo1,suo110
5239,垸,10,huan4,huan410
5240,捖,10,huan2,huan210
5241,埌,10,lang4,lang410
5242,壶,10,hu2,hu210
5243,捃,10,4-Jun,jun410
5244,埐,10,jin1,jin110
5245,揤,10,ji2,ji210
5246,捤,10,zzzzzz5,zzzzzz599
5247,挶,10,ju2,ju210
5248,埇,10,yong3,yong310
5249,捅,10,tong3,tong310
5250,唟,10,zzzzzz5,zzzzzz599
5251,盍,10,he2,he210
5252,埃,10,ai1,ai110
5253,挨,10,ai1,ai110
5254,埈,10,4-Jun,jun410
5255,捘,10,4-Jun,jun410
5256,紥,10,zha2,zha210
5257,耺,10,yun2,yun210
5258,耾,10,hong2,hong210
5259,聀,10,zhi2,zhi210
5260,耻,10,chi3,chi310
5261,耼,10,dan1,dan110
5262,毦,10,er4,er410
5263,剘,10,qi2,qi210
5264,耹,10,qin2,qin210
5265,聁,10,zzzzzz5,zzzzzz599
5266,耿,10,geng3,geng310
5267,耽,10,dan1,dan110
5268,恥,10,chi3,chi310
5269,郰,10,zou1,zou110
5270,聂,10,nie4,nie410
5271,華,10,hua2,hua210
5272,荴,10,fu1,fu110
5273,莏,10,suo1,suo110
5274,莰,10,kan3,kan310
5275,荺,10,yun2,yun210
5276,茝,10,chai3,chai310
5277,荰,10,du4,du410
5278,莕,10,xing4,xing410
5279,莁,10,wu2,wu210
5280,莍,10,qiu2,qiu210
5281,荸,10,bi2,bi210
5282,莗,10,che1,che110
5283,剒,10,cuo4,cuo410
5284,莆,10,pu2,pu210
5285,莄,10,geng3,geng310
5286,荳,10,dou4,dou410
5287,莤,10,you2,you210
5288,莀,10,chen2,chen210
5289,鄀,10,ruo4,ruo410
5290,恭,10,gong1,gong110
5291,拲,10,gong3,gong310
5292,莢,10,jia2,jia210
5293,莽,10,mang3,mang310
5294,莱,10,lai2,lai210
5295,莲,10,lian2,lian210
5296,莖,10,jing1,jing110
5297,荹,10,bu4,bu410
5298,帯,10,dai4,dai410
5299,莦,10,shao1,shao110
5300,莳,10,shi4,shi410
5301,茣,10,wu2,wu210
5302,莫,10,mo4,mo410
5303,莧,10,xian4,xian410
5304,莇,10,zhu4,zhu410
5305,荲,10,chu4,chu410
5306,莡,10,cuo4,cuo410
5307,莮,10,nan2,nan210
5308,莴,10,wo1,wo110
5309,荶,10,yin2,yin210
5310,莂,10,bie2,bie210
5311,莔,10,meng2,meng210
5312,莪,10,e2,e210
5313,莉,10,li4,li410
5314,莠,10,you3,you310
5315,莓,10,mei2,mei210
5316,荷,10,he2,he210
5317,莜,10,you2,you210
5318,莋,10,ji2,ji210
5319,莅,10,li4,li410
5320,莵,10,tu2,tu210
5321,菦,10,qin2,qin210
5322,荼,10,tu2,tu210
5323,莃,10,xi1,xi110
5324,莶,10,xian1,xian110
5325,莝,10,cuo4,cuo410
5326,莩,10,fu2,fu210
5327,荽,10,sui1,sui110
5328,莟,10,han4,han410
5329,莬,10,wen4,wen410
5330,获,10,huo4,huo410
5331,莸,10,you2,you210
5332,荻,10,di2,di210
5333,莥,10,niu3,niu310
5334,莑,10,feng1,feng110
5335,莘,10,xin1,xin110
5336,莣,10,wang4,wang410
5337,晋,10,jin4,jin410
5338,恶,10,e4,e410
5339,莌,10,duo2,duo210
5340,莯,10,mu4,mu410
5341,菃,10,qu2,qu210
5342,莎,10,sha1,sha110
5343,莈,10,mo4,mo410
5344,莐,10,chen2,chen210
5345,莞,10,guan1,guan110
5346,莹,10,ying2,ying210
5347,莨,10,lang4,lang410
5348,莺,10,ying1,ying110
5349,真,10,zhen1,zhen110
5350,倝,10,gan4,gan410
5351,莙,10,1-Jun,jun110
5352,莭,10,jie2,jie210
5353,畞,10,mu3,mu310
5354,巸,10,yi2,yi210
5355,荱,10,wei3,wei310
5356,尅,10,ke4,ke410
5357,兛,10,qian1,qian110
5358,鸪,10,gu1,gu110
5359,莊,10,zhuang1,zhuang110
5360,莻,10,zzzzzz5,zzzzzz599
5361,荵,10,ren3,ren310
5362,荾,10,sui1,sui110
5363,莼,10,chun2,chun210
5364,框,10,kuang4,kuang410
5365,梆,10,bang1,bang110
5366,桟,10,zhan4,zhan410
5367,栻,10,chi4,chi410
5368,柡,10,yong3,yong310
5369,桂,10,gui4,gui410
5370,桔,10,jie2,jie210
5371,栲,10,kao3,kao310
5372,栳,10,lao3,lao310
5373,栮,10,er3,er310
5374,栱,10,gong3,gong310
5375,桠,10,ya1,ya110
5376,郴,10,chen1,chen110
5377,桓,10,huan2,huan210
5378,栕,10,zhen1,zhen110
5379,栜,10,su4,su410
5380,栖,10,qi1,qi110
5381,栢,10,bo2,bo210
5382,栯,10,yu4,yu410
5383,栫,10,jian4,jian410
5384,栭,10,er2,er210
5385,桍,10,ku1,ku110
5386,栵,10,li4,li410
5387,桋,10,yi2,yi210
5388,桡,10,rao2,rao210
5389,桎,10,zhi4,zhi410
5390,桛,10,zzzzzz5,zzzzzz599
5391,桢,10,zhen1,zhen110
5392,桄,10,guang4,guang410
5393,档,10,dang4,dang410
5394,栧,10,yi4,yi410
5395,桐,10,tong2,tong210
5396,梠,10,lv3,lv310
5397,栶,10,zzzzzz5,zzzzzz599
5398,桤,10,qi1,qi110
5399,株,10,zhu1,zhu110
5400,梃,10,ting3,ting310
5401,栝,10,gua1,gua110
5402,桥,10,qiao2,qiao210
5403,栴,10,zhan1,zhan110
5404,栿,10,fa2,fa210
5405,桕,10,jiu4,jiu410
5406,栰,10,fa2,fa210
5407,梴,10,chan1,chan110
5408,栣,10,ren3,ren310
5409,桦,10,hua4,hua410
5410,桘,10,zhui1,zhui110
5411,桖,10,xue4,xue410
5412,桁,10,heng2,heng210
5413,栓,10,shuan1,shuan110
5414,桧,10,gui4,gui410
5415,桃,10,tao2,tao210
5416,郲,10,lai2,lai210
5417,勑,10,lai4,lai410
5418,桅,10,wei2,wei210
5419,栒,10,xun2,xun210
5420,栺,10,zhi3,zhi310
5421,栙,10,xiang2,xiang210
5422,桝,10,zzzzzz5,zzzzzz599
5423,格,10,ge2,ge210
5424,栘,10,chi2,chi210
5425,棦,10,cheng1,cheng110
5426,栬,10,zui4,zui410
5427,栤,10,bing4,bing410
5428,桩,10,zhuang1,zhuang110
5429,校,10,xiao4,xiao410
5430,栨,10,ci4,ci410
5431,核,10,he2,he210
5432,样,10,yang4,yang410
5433,栟,10,bing1,bing110
5434,栚,10,zhen4,zhen410
5435,栦,10,chou2,chou210
5436,桜,10,ying1,ying110
5437,桉,10,an1,an110
5438,桪,10,xun2,xun210
5439,梛,10,nuo2,nuo210
5440,根,10,gen1,gen110
5441,桗,10,duo4,duo410
5442,栛,10,li4,li410
5443,栩,10,xu3,xu310
5444,桙,10,yu2,yu210
5445,桚,10,zan3,zan310
5446,逑,10,qiu2,qiu210
5447,索,10,suo3,suo310
5448,軒,10,xuan1,xuan110
5449,軑,10,di4,di410
5450,軏,10,yue4,yue410
5451,軎,10,wei4,wei410
5452,軕,10,shan1,shan110
5453,軓,10,fan4,fan410
5454,連,10,lian2,lian210
5455,軐,10,xin4,xin410
5456,軔,10,ren4,ren410
5457,尃,10,fu1,fu110
5458,逋,10,bu1,bu110
5459,彧,9,yu4,yu409
5460,曺,10,cao2,cao210
5461,哥,10,ge1,ge110
5462,恵,10,hui4,hui410
5463,速,10,su4,su410
5464,逜,10,wu4,wu410
5465,鬲,10,li4,li410
5466,豇,10,jiang1,jiang110
5467,逗,10,dou4,dou410
5468,剚,10,zi4,zi410
5469,栗,10,li4,li410
5470,贾,10,jia3,jia310
5471,覂,10,feng3,feng310
5472,敇,10,ce4,ce410
5473,酐,10,gan1,gan110
5474,酑,10,yu3,yu310
5475,酎,10,zhou4,zhou410
5476,酌,10,zhuo2,zhuo210
5477,逎,10,qiu2,qiu210
5478,配,10,pei4,pei410
5479,酏,10,yi2,yi210
5480,彨,10,chi1,chi110
5481,逦,10,li3,li310
5482,翅,10,chi4,chi410
5483,辱,10,ru3,ru310
5484,唇,10,chun2,chun210
5485,厝,10,cuo4,cuo410
5486,烕,10,tong2,tong210
5487,厞,10,fei4,fei410
5488,孬,10,nao1,nao110
5489,砡,10,yu4,yu410
5490,砞,10,mo4,mo410
5491,夏,10,xia4,xia410
5492,砝,10,fa3,fa310
5493,砹,10,ai4,ai410
5494,砵,10,bo1,bo110
5495,砢,10,ke1,ke110
5496,砸,10,za2,za210
5497,砺,10,li4,li410
5498,砳,10,le4,le410
5499,砰,10,peng1,peng110
5500,砧,10,zhen1,zhen110
5501,砠,10,qu1,qu110
5502,砷,10,shen1,shen110
5503,砟,10,zha3,zha310
5504,砤,10,tuo2,tuo210
5505,砶,10,po4,po410
5506,砼,10,tong2,tong210
5507,砱,10,ling2,ling210
5508,砽,10,zzzzzz5,zzzzzz599
5509,砥,10,di3,di310
5510,砾,10,li4,li410
5511,砲,10,pao4,pao410
5512,砫,10,zhu3,zhu310
5513,砿,10,kuang4,kuang410
5514,砬,10,la2,la210
5515,砯,10,ping1,ping110
5516,砣,10,tuo2,tuo210
5517,砨,10,e4,e410
5518,砩,10,fu2,fu210
5519,础,10,chu3,chu310
5520,破,10,po4,po410
5521,硁,10,keng1,keng110
5522,唘,10,qi3,qi310
5523,砪,10,mu3,mu310
5524,恧,10,nv4,nv410
5525,厜,10,zui1,zui110
5526,原,10,yuan2,yuan210
5527,套,10,tao4,tao410
5528,剞,10,ji1,ji110
5529,剦,10,yan1,yan110
5530,眘,10,shen4,shen410
5531,豗,10,hui1,hui110
5532,匫,10,hu1,hu110
5533,逐,10,zhu2,zhu210
5534,剢,10,zhuo2,zhuo210
5535,砻,10,long2,long210
5536,烮,10,zzzzzz5,zzzzzz599
5537,烈,10,lie4,lie410
5538,殊,10,shu1,shu110
5539,殈,10,xu1,xu110
5540,殉,10,xun4,xun410
5541,盋,10,bo1,bo110
5542,肂,10,si4,si410
5543,翃,10,hong2,hong210
5544,顾,10,gu4,gu410
5545,郪,10,qi1,qi110
5546,轼,10,shi4,shi410
5547,轾,10,zhi4,zhi410
5548,轿,10,jiao4,jiao410
5549,辀,10,zhou1,zhou110
5550,辁,10,quan2,quan210
5551,辂,10,lu4,lu410
5552,较,10,jiao4,jiao410
5553,鸫,10,dong1,dong110
5554,顿,10,dun4,dun410
5555,趸,10,dun3,dun310
5556,剗,10,chan3,chan310
5557,毙,10,bi4,bi410
5558,粊,10,bi4,bi410
5559,致,10,zhi4,zhi410
5560,貣,10,te4,te410
5561,晉,10,jin4,jin410
5562,袃,10,chai4,chai410
5563,瓸,10,zzzzzz5,zzzzzz599
5564,逕,10,jing4,jing410
5565,剕,10,fei4,fei410
5566,鬥,10,dou4,dou410
5567,敊,10,chu4,chu410
5568,歭,10,chi2,chi210
5569,羐,10,you3,you310
5570,歬,10,qian2,qian210
5571,龀,10,chen4,chen410
5572,柴,10,chai2,chai210
5573,赀,10,zi1,zi110
5574,桌,10,zhuo1,zhuo110
5575,逌,10,you2,you210
5576,卨,10,xie4,xie410
5577,鸬,10,lu2,lu210
5578,虔,10,qian2,qian210
5579,虑,10,lv4,lv410
5580,监,10,jian1,jian110
5581,丵,10,zhuo1,zhuo110
5582,紧,10,jin3,jin310
5583,覍,10,bian4,bian410
5584,帰,10,gui1,gui110
5585,逍,10,xiao1,xiao110
5586,党,10,dang3,dang310
5587,眎,10,shi4,shi410
5588,眛,10,mei4,mei410
5589,眜,10,mo4,mo410
5590,眐,10,zheng1,zheng110
5591,眪,10,bing3,bing310
5592,眬,10,long2,long210
5593,眓,10,huo4,huo410
5594,晆,10,kui2,kui210
5595,時,10,shi2,shi210
5596,哢,10,long4,long410
5597,唛,10,ma4,ma410
5598,逞,10,cheng3,cheng310
5599,畢,10,bi4,bi410
5600,晎,10,hong3,hong310
5601,晅,10,xuan1,xuan110
5602,眒,10,shen1,shen110
5603,眏,10,yang1,yang110
5604,眖,10,kuang4,kuang410
5605,晒,10,shai4,shai410
5606,眣,10,die2,die210
5607,晇,10,xu1,xu110
5608,財,10,cai2,cai210
5609,眕,10,zhen3,zhen310
5610,貤,10,yi2,yi210
5611,眡,10,di1,di110
5612,眗,10,ju1,ju110
5613,覎,10,yan4,yan410
5614,晟,10,sheng4,sheng410
5615,晠,10,sheng4,sheng410
5616,眩,10,xuan4,xuan410
5617,眫,10,mi3,mi310
5618,眝,10,zhu3,zhu310
5619,眿,10,mai4,mai410
5620,眤,10,yi2,yi210
5621,眠,10,mian2,mian210
5622,晓,10,xiao3,xiao310
5623,眧,10,chao3,chao310
5624,晊,10,zhi3,zhi310
5625,眙,10,yi2,yi210
5626,眑,10,yao3,yao310
5627,唗,10,dou3,dou310
5628,唝,10,gong4,gong410
5629,哧,10,chi1,chi110
5630,哳,10,zha1,zha110
5631,哮,10,xiao4,xiao410
5632,唞,10,dou3,dou310
5633,唠,10,lao2,lao210
5634,鸭,10,ya1,ya110
5635,晃,10,huang3,huang310
5636,晄,10,huang3,huang310
5637,哱,10,bei4,bei410
5638,冔,10,xu3,xu310
5639,唓,10,che1,che110
5640,閅,10,men2,men210
5641,哺,10,bu3,bu310
5642,哽,10,geng3,geng310
5643,閃,10,shan3,shan310
5644,閄,10,huo2,huo210
5645,唖,10,ya1,ya110
5646,唔,10,wu2,wu210
5647,晍,10,tong2,tong210
5648,哣,10,pou3,pou310
5649,唡,10,liang3,liang310
5650,唒,10,miu1,miu110
5651,晔,10,ye4,ye410
5652,晌,10,shang3,shang310
5653,晑,10,xiang3,xiang310
5654,晀,10,tiao3,tiao310
5655,晁,10,chao2,chao210
5656,唊,10,jia2,jia210
5657,剔,10,ti1,ti110
5658,哤,10,mang2,mang210
5659,曻,10,sheng1,sheng110
5660,晈,10,jiao3,jiao310
5661,晐,10,gai1,gai110
5662,晏,10,yan4,yan410
5663,晕,10,yun1,yun110
5664,晖,10,hui1,hui110
5665,鸮,10,xiao1,xiao110
5666,哶,10,mi3,mi310
5667,趶,10,ku4,ku410
5668,趷,10,he2,he210
5669,趵,10,bao4,bao410
5670,趿,10,ta1,ta110
5671,畕,10,jiang1,jiang110
5672,畘,10,nan2,nan210
5673,畖,10,wa1,wa110
5674,畛,10,zhen3,zhen310
5675,畟,10,ce4,ce410
5676,蚌,10,bang4,bang410
5677,蚟,10,wang2,wang210
5678,蚈,10,qian1,qian110
5679,蚨,10,fu2,fu210
5680,蚖,10,yuan2,yuan210
5681,蚞,10,mu4,mu410
5682,蚑,10,qi2,qi210
5683,蚘,10,hui2,hui210
5684,蚅,10,e4,e410
5685,蚷,10,ju4,ju410
5686,蚜,10,ya2,ya210
5687,蚍,10,pi2,pi210
5688,蚎,10,yue4,yue410
5689,蚦,10,ran2,ran210
5690,蚛,10,zhong4,zhong410
5691,蚋,10,rui4,rui410
5692,蚬,10,xian3,xian310
5693,畔,10,pan4,pan410
5694,蚝,10,hao2,hao210
5695,蚚,10,qi2,qi210
5696,蚧,10,jie4,jie410
5697,蚥,10,fu3,fu310
5698,蚙,10,qian2,qian210
5699,蚡,10,fen2,fen210
5700,蚣,10,gong1,gong110
5701,蚏,10,yue4,yue410
5702,蚔,10,qi2,qi210
5703,蚐,10,1-Jun,jun110
5704,蚒,10,ran2,ran210
5705,蚊,10,wen2,wen210
5706,蚢,10,hang2,hang210
5707,蚄,10,fang1,fang110
5708,蚪,10,dou3,dou310
5709,蚇,10,chi3,chi310
5710,蚗,10,jue2,jue210
5711,蚓,10,yin3,yin310
5712,蚆,10,pa1,pa110
5713,哨,10,shao4,shao410
5714,唢,10,suo3,suo310
5715,哻,10,han4,han410
5716,員,10,yuan2,yuan210
5717,唄,10,bai4,bai410
5718,哯,10,xian4,xian410
5719,哩,10,li1,li110
5720,圃,10,pu3,pu310
5721,哭,10,ku1,ku110
5722,戙,10,dong4,dong410
5723,哫,10,zu2,zu210
5724,圄,10,yu3,yu310
5725,唈,10,yi4,yi410
5726,哵,10,ba1,ba110
5727,哠,10,hao4,hao410
5728,哦,10,e2,e210
5729,唎,10,li4,li410
5730,唀,10,you4,you410
5731,哬,10,he1,he110
5732,唕,10,zao4,zao410
5733,唣,10,zao4,zao410
5734,唋,10,tu3,tu310
5735,唏,10,xi1,xi110
5736,欭,10,yi4,yi410
5737,恩,10,en1,en110
5738,盎,10,ang4,ang410
5739,唑,10,zuo4,zuo410
5740,唂,10,gu3,gu310
5741,鸯,10,yang1,yang110
5742,哷,10,le4,le410
5743,哹,10,fou2,fou210
5744,哸,10,sui1,sui110
5745,唅,10,han1,han110
5746,唤,10,huan4,huan410
5747,圂,10,hun4,hun410
5748,唙,10,di2,di210
5749,唃,10,gu3,gu310
5750,唁,10,yan4,yan410
5751,哼,10,heng1,heng110
5752,唥,10,zzzzzz5,zzzzzz599
5753,唴,10,qiang4,qiang410
5754,哾,10,shuo1,shuo110
5755,唦,10,gou4,gou410
5756,唍,10,guan1,guan110
5757,哰,10,lao2,lao210
5758,哴,10,liang4,liang410
5759,唚,10,qin4,qin410
5760,唧,10,ji1,ji110
5761,啊,10,a5,a510
5762,唨,10,zuo3,zuo310
5763,唉,10,ai1,ai110
5764,唆,10,suo1,suo110
5765,帱,10,chou2,chou210
5766,崋,10,hua2,hua210
5767,崁,10,kan3,kan310
5768,崂,10,lao2,lao210
5769,峬,10,bu1,bu110
5770,峺,10,geng3,geng310
5771,峿,10,wu2,wu210
5772,豈,10,qi3,qi310
5773,帪,10,zhen1,zhen110
5774,峽,10,xia2,xia210
5775,崃,10,lai2,lai210
5776,逥,10,hui2,hui210
5777,罡,10,gang1,gang110
5778,罢,10,ba4,ba410
5779,罟,10,gu3,gu310
5780,眔,10,da4,da410
5781,罝,10,ju1,ju110
5782,罛,10,gu1,gu110
5783,罜,10,zhu3,zhu310
5784,罠,10,min2,min210
5785,罞,10,mao2,mao210
5786,峭,10,qiao4,qiao410
5787,帩,10,qiao4,qiao410
5788,峴,10,xian4,xian410
5789,埊,10,di4,di410
5790,峼,10,hao4,hao410
5791,峨,10,e2,e210
5792,峩,10,e2,e210
5793,峲,10,li4,li410
5794,峳,10,you2,you210
5795,崄,10,xian3,xian310
5796,峪,10,yu4,yu410
5797,崅,10,que4,que410
5798,峯,10,feng1,feng110
5799,峰,10,feng1,feng110
5800,訔,10,yin2,yin210
5801,峷,10,shen1,shen110
5802,帨,10,shui4,shui410
5803,峵,10,hong2,hong210
5804,崀,10,lang4,lang410
5805,峮,10,qun1,qun110
5806,圆,10,yuan2,yuan210
5807,觊,10,ji4,ji410
5808,峻,10,4-Jun,jun410
5809,贼,10,zei2,zei210
5810,贿,10,hui4,hui410
5811,赂,10,lu4,lu410
5812,赃,10,zang1,zang110
5813,赅,10,gai1,gai110
5814,赆,10,jin4,jin410
5815,圁,10,yin2,yin210
5816,剛,10,gang1,gang110
5817,剮,10,gua3,gua310
5818,钰,10,yu4,yu410
5819,钱,10,qian2,qian210
5820,钲,10,zheng1,zheng110
5821,钳,10,qian2,qian210
5822,钴,10,gu3,gu310
5823,钵,10,bo1,bo110
5824,钶,10,ke1,ke110
5825,钷,10,po3,po310
5826,钸,10,bu1,bu110
5827,钹,10,bo2,bo210
5828,钺,10,yue4,yue410
5829,钻,10,zuan4,zuan410
5830,钼,10,mu4,mu410
5831,钽,10,tan3,tan310
5832,钾,10,jia3,jia310
5833,钿,10,dian4,dian410
5834,铀,10,you2,you210
5835,铁,10,tie3,tie310
5836,铂,10,bo2,bo210
5837,铃,10,ling2,ling210
5838,铄,10,shuo4,shuo410
5839,铅,10,qian1,qian110
5840,铆,10,mao3,mao310
5841,铇,10,bao4,bao410
5842,铈,10,shi4,shi410
5843,铉,10,xuan4,xuan410
5844,铊,10,tuo2,tuo210
5845,铋,10,bi4,bi410
5846,铌,10,ni2,ni210
5847,铍,10,pi2,pi210
5848,铎,10,duo2,duo210
5849,眚,10,sheng3,sheng310
5850,甡,10,shen1,shen110
5851,缻,10,fou3,fou310
5852,缼,10,que1,que110
5853,缹,10,fou3,fou310
5854,缺,10,que1,que110
5855,毧,10,rong2,rong210
5856,氩,10,ya4,ya410
5857,毢,10,sai1,sai110
5858,氥,10,xi1,xi110
5859,氤,10,yin1,yin110
5860,毨,10,xian3,xian310
5861,毥,10,xun2,xun210
5862,氦,10,hai4,hai410
5863,氧,10,yang3,yang310
5864,毩,10,ju2,ju210
5865,氣,10,qi4,qi410
5866,氨,10,an1,an110
5867,毪,10,mu2,mu210
5868,特,10,te4,te410
5869,牺,10,xi1,xi110
5870,郵,10,you2,you210
5871,造,10,zao4,zao410
5872,牷,10,quan2,quan210
5873,牸,10,zi4,zi410
5874,埀,10,chui2,chui210
5875,乘,10,cheng2,cheng210
5876,敌,10,di2,di210
5877,舐,10,shi4,shi410
5878,秣,10,mo4,mo410
5879,秙,10,ku4,ku410
5880,秫,10,shu2,shu210
5881,秠,10,pi1,pi110
5882,秡,10,ba2,ba210
5883,秤,10,cheng4,cheng410
5884,秥,10,nian2,nian210
5885,租,10,zu1,zu110
5886,秞,10,you2,you210
5887,秧,10,yang1,yang110
5888,积,10,ji1,ji110
5889,盉,10,he2,he210
5890,秩,10,zhi4,zhi410
5891,秨,10,zuo2,zuo210
5892,秝,10,li4,li410
5893,秢,10,ling2,ling210
5894,秪,10,zhi1,zhi110
5895,称,10,cheng1,cheng110
5896,剓,10,li2,li210
5897,秚,10,ban4,ban410
5898,秘,10,mi4,mi410
5899,秜,10,ni2,ni210
5900,秛,10,pi1,pi110
5901,透,10,tou4,tou410
5902,秮,10,tai2,tai210
5903,谸,10,qian1,qian110
5904,笄,10,ji1,ji110
5905,笎,10,yuan2,yuan210
5906,笌,10,ya2,ya210
5907,笓,10,pi2,pi210
5908,笍,10,zhui4,zhui410
5909,笕,10,jian3,jian310
5910,笔,10,bi3,bi310
5911,笑,10,xiao4,xiao410
5912,笊,10,zhao4,zhao410
5913,笅,10,xiao2,xiao210
5914,笒,10,cen2,cen210
5915,笫,10,zi3,zi310
5916,笏,10,hu4,hu410
5917,笉,10,zhen3,zhen310
5918,笇,10,suan4,suan410
5919,笐,10,gang1,gang110
5920,笋,10,sun3,sun310
5921,笆,10,ba1,ba110
5922,笖,10,yi3,yi310
5923,俸,10,feng4,feng410
5924,倵,10,wu3,wu310
5925,倩,10,qian4,qian410
5926,债,10,zhai4,zhai410
5927,俵,10,biao4,biao410
5928,倀,10,chang1,chang110
5929,偖,10,che3,che310
5930,倰,10,leng2,leng210
5931,倖,10,xing4,xing410
5932,屔,10,ni2,ni210
5933,俹,10,ya4,ya410
5934,倛,10,qi1,qi110
5935,倻,10,ye1,ye110
5936,借,10,jie4,jie410
5937,偌,10,ruo4,ruo410
5938,偀,10,ying1,ying110
5939,值,10,zhi2,zhi210
5940,値,10,zhi2,zhi210
